eslint-import-resolver-node,0.3.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/benmosher/eslint-plugin-import
eslint-module-utils,2.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/benmosher/eslint-plugin-import#readme
eslint-plugin-import,2.8.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/benmosher/eslint-plugin-import
eslint-plugin-jest,21.3.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",jkimbo.com
eslint-plugin-jsx-a11y,6.0.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
eslint-plugin-react,7.4.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/yannickcr/eslint-plugin-react
eslint-restricted-globals,0.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
eslint-scope,3.7.1,Simplified BSD,Approved,http://opensource.org/licenses/bsd-license,"",http://github.com/eslint/eslint-scope
espree,3.5.2,Simplified BSD,Approved,http://opensource.org/licenses/bsd-license,"",https://github.com/eslint/espree
esprima,3.1.3,Simplified BSD,Approved,http://opensource.org/licenses/bsd-license,"",http://esprima.org/
esprima,4.0.0,Simplified BSD,Approved,http://opensource.org/licenses/bsd-license,"",http://esprima.org/
esquery,1.0.0,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",Unknown
esrecurse,4.2.0,Simplified BSD,Approved,http://opensource.org/licenses/bsd-license,"",https://github.com/estools/esrecurse
es-to-primitive,1.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
estraverse,4.2.0,Simplified BSD,Approved,http://opensource.org/licenses/bsd-license,"",https://github.com/estools/estraverse
esutils,2.0.2,Simplified BSD,Approved,http://opensource.org/licenses/bsd-license,"",https://github.com/estools/esutils
etag,1.7.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
event-target-shim,1.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/mysticatea/event-target-shim
execa,0.7.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
exec-sh,0.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
exit-hook,1.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://sindresorhus.com
expand-brackets,0.1.5,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/expand-brackets
expand-range,1.8.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/expand-range
expect,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
express-session,1.11.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://tjholowaychuk.com
extend,3.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://www.justmoon.net
extend,3.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://www.justmoon.net
external-editor,1.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/mrkmg/node-external-editor#readme
external-editor,2.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/mrkmg/node-external-editor#readme
extglob,0.3.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/extglob
extsprintf,1.3.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
fancy-log,1.3.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
fast-deep-equal,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/epoberezkin/fast-deep-equal#readme
fast-json-stable-stringify,2.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/epoberezkin/fast-json-stable-stringify
fast-levenshtein,2.0.6,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://www.hiddentao.com/
fbjs,0.8.16,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
fbjs-scripts,0.8.1,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",Unknown
fb-watchman,2.0.0,Apache 2.0,Approved,http://www.apache.org/licenses/LICENSE-2.0.txt,"",https://facebook.github.io/watchman/
figures,1.7.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
figures,2.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
file-entry-cache,2.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://royriojas.com
filename-regex,2.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/regexhq/filename-regex
fileset,2.0.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/mklabs/node-fileset
file-uri-to-path,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/TooTallNate/file-uri-to-path
fill-range,2.2.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/fill-range
finalhandler,0.4.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
find-up,1.1.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
find-up,2.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
flat-cache,1.3.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://royriojas.com
foreach,2.0.5,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
forever-agent,0.6.1,Apache 2.0,Approved,http://www.apache.org/licenses/LICENSE-2.0.txt,"",http://www.futurealoof.com
for-in,1.0.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/for-in
form-data,1.0.0-rc3,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://debuggable.com/
form-data,2.1.4,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://debuggable.com/
form-data,2.3.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://debuggable.com/
formidable,1.0.17,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/felixge/node-formidable
for-own,0.1.5,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/for-own
fresh,0.3.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://tjholowaychuk.com
fsevents,1.1.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",""
fs-extra,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jprichardson/node-fs-extra
fs.realpath,1.0.0,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",http://blog.izs.me/
fstream,1.0.11,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",http://blog.izs.me/
fstream-ignore,1.0.5,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",http://blog.izs.me/
ftp,0.3.10,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
functional-red-black-tree,1.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
function-bind,1.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/Raynos/function-bind
function.prototype.name,1.0.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
gauge,1.2.7,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/iarna/gauge
gauge,2.7.4,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/iarna/gauge
get-caller-file,1.0.2,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/stefanpenner/get-caller-file#readme
getpass,0.1.7,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
get-stream,3.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
get-uri,2.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://n8.io/
glob,5.0.15,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",http://blog.izs.me/
glob,7.0.6,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",http://blog.izs.me/
glob,7.1.2,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",http://blog.izs.me/
global,4.3.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/Raynos/global
globals,9.18.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://sindresorhus.com
glob-base,0.3.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/glob-base
globby,5.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
glob-parent,2.0.0,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/es128/glob-parent
glogg,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://iceddev.com/
graceful-fs,4.1.11,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",Unknown
growly,1.3.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://ibrahimalrajhi.com/
gulplog,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://iceddev.com
gulp-util,3.0.8,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://wearefractal.com/
handlebars,4.0.11,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://www.handlebarsjs.com/
har-schema,1.0.5,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/ahmadnassri/har-schema
har-schema,2.0.0,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/ahmadnassri/har-schema
har-validator,4.2.1,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/ahmadnassri/har-validator
har-validator,5.0.3,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/ahmadnassri/har-validator
has,1.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/tarruda/has
has-ansi,2.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
has-flag,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
has-flag,2.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
has-gulplog,0.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://iceddev.com
has-unicode,2.0.1,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/iarna/has-unicode
hawk,3.1.3,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",http://hueniverse.com
hawk,6.0.2,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",http://hueniverse.com
hoek,2.16.3,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",Unknown
hoek,4.2.0,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",Unknown
hoist-non-react-statics,2.3.1,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",Unknown
home-or-tmp,2.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
hosted-git-info,2.5.0,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/npm/hosted-git-info
html-encoding-sniffer,1.0.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://domenic.me/
htmlparser2,3.9.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
http-errors,1.3.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://jongleberry.com
http-errors,1.6.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://jongleberry.com
http-proxy-agent,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://n8.io/
http-signature,1.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/joyent/node-http-signature/
http-signature,1.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/joyent/node-http-signature/
https-proxy-agent,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://n8.io/
iconv-lite,0.4.11,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/ashtuchkin/iconv-lite
iconv-lite,0.4.13,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/ashtuchkin/iconv-lite
iconv-lite,0.4.19,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/ashtuchkin/iconv-lite
ignore,3.3.7,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
image-size,0.6.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://netroy.in/
imurmurhash,0.1.4,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jensyt/imurmurhash-js
inflight,1.0.6,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/isaacs/inflight
inherits,2.0.3,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",Unknown
ini,1.3.4,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",http://blog.izs.me/
inquirer,1.1.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
inquirer,3.3.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
invariant,2.2.2,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",Unknown
invert-kv,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://sindresorhus.com
ip,1.1.5,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/indutny/node-ip
isarray,0.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/juliangruber/isarray
isarray,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/juliangruber/isarray
is-arrayish,0.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://github.com/qix-
is-buffer,1.1.6,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://feross.org/
is-builtin-module,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
is-callable,1.1.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://ljharb.codes
is-ci,1.0.10,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/watson/is-ci
is-date-object,1.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
is-dotfile,1.0.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/is-dotfile
is-equal-shallow,0.1.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/is-equal-shallow
isexe,2.0.0,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/isaacs/isexe#readme
is-extendable,0.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/is-extendable
is-extglob,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/is-extglob
is-finite,1.0.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
is-fullwidth-code-point,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
is-fullwidth-code-point,2.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
is-glob,2.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/is-glob
is-number,2.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/is-number
is-number,3.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/is-number
isobject,2.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/isobject
isomorphic-fetch,2.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/matthew-andrews/isomorphic-fetch/issues
is-path-cwd,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://sindresorhus.com
is-path-in-cwd,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://sindresorhus.com
is-path-inside,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://sindresorhus.com
is-posix-bracket,0.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/is-posix-bracket
is-primitive,2.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/is-primitive
is-promise,2.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
is-regex,1.0.4,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/ljharb/is-regex
is-resolvable,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/shinnn
isstream,0.1.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/rvagg/isstream
is-stream,1.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
is-subset,0.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
is-symbol,1.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
istanbul-api,1.2.1,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",https://github.com/istanbuljs/istanbuljs#readme
istanbul-lib-coverage,1.1.1,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",https://github.com/istanbuljs/istanbuljs
istanbul-lib-hook,1.1.0,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",https://github.com/istanbuljs/istanbuljs#readme
istanbul-lib-instrument,1.9.1,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",https://github.com/istanbuljs/istanbuljs
istanbul-lib-report,1.1.2,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",https://github.com/istanbuljs/istanbuljs
istanbul-lib-source-maps,1.2.2,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",https://github.com/istanbuljs/istanbuljs#readme
istanbul-reports,1.1.3,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",https://github.com/istanbuljs/istanbuljs
is-typedarray,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/hughsk/is-typedarray
is-utf8,0.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://facebook.github.io/jest/
jest-changed-files,21.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-cli,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://facebook.github.io/jest/
jest-config,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-diff,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-docblock,21.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-environment-jsdom,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-environment-node,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-get-type,21.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-haste-map,21.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-jasmine2,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-junit,3.3.0,Apache 2.0,Approved,http://www.apache.org/licenses/LICENSE-2.0.txt,"",Unknown
jest-matcher-utils,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-message-util,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-mock,21.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-regex-util,21.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-resolve,21.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-resolve-dependencies,21.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-runner,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-runtime,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-snapshot,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-util,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jest-validate,21.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jsbn,0.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jsdom,9.12.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jsesc,0.5.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://mths.be/jsesc
jsesc,1.3.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://mths.be/jsesc
json5,0.4.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://json5.org/
json5,0.5.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://json5.org/
jsonfile,2.4.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jsonify,0.0.0,Public Domain,Approved,"","",http://crockford.com/
json-schema,0.2.3,BSD*,Approved,"","",Unknown
json-schema-traverse,0.3.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/epoberezkin/json-schema-traverse#readme
json-stable-stringify,1.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/substack/json-stable-stringify
json-stable-stringify-without-jsonify,1.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/samn/json-stable-stringify
json-stringify-safe,5.0.1,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/isaacs/json-stringify-safe
jsprim,1.4.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
js-tokens,3.0.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jsx-ast-utils,1.4.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
jsx-ast-utils,2.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
js-yaml,3.10.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/nodeca/js-yaml
kind-of,3.2.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/kind-of
kind-of,4.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/kind-of
klaw,1.3.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jprichardson/node-klaw#readme
lazy-cache,1.0.4,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/lazy-cache
lcid,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
left-pad,1.2.0,WTFPL,Approved,"","",Unknown
leven,2.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
levn,0.3.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/gkz/levn
load-json-file,1.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
load-json-file,2.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
locate-path,2.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
lodash,3.10.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash,4.17.4,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash._basecopy,3.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash._basetostring,3.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash._basevalues,3.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash.cond,4.5.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash.escape,3.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash.flattendeep,4.4.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash._getnative,3.9.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash.isarguments,3.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash.isarray,3.0.4,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash._isiterateecall,3.0.9,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash.keys,3.1.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash.pad,4.5.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash.padend,4.6.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash.padstart,4.6.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash._reescape,3.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash._reevaluate,3.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash._reinterpolate,3.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash.restparam,3.6.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash._root,3.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash.template,3.6.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
lodash.templatesettings,3.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://lodash.com/
longest,1.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/longest
loose-envify,1.3.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/zertosh/loose-envify
lru-cache,2.6.5,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",Unknown
lru-cache,4.1.1,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",Unknown
macos-release,1.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
makeerror,1.0.11,New BSD,Approved,http://opensource.org/licenses/BSD-3-Clause,"",Unknown
media-typer,0.3.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
mem,1.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
merge,1.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/yeikos/js.merge
merge-stream,1.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
method-override,2.3.10,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
methods,1.1.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
metro-bundler,0.20.3,BSD 3-Clause,Approved,"","",Unknown
micromatch,2.3.11,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/micromatch
mime,1.3.4,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://github.com/broofa
mime,1.4.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://github.com/broofa
mime-db,1.23.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
mime-db,1.30.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
mime-db,1.31.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
mime-types,2.1.11,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
mime-types,2.1.17,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
mimic-fn,1.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
min-document,2.19.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/Raynos/min-document
minimatch,3.0.4,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",http://blog.izs.me
minimist,0.0.10,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/substack/minimist
minimist,0.0.8,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/substack/minimist
minimist,1.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/substack/minimist
mkdirp,0.5.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://substack.net
morgan,1.6.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
